NC_000913.3 	CDS 	1 	+ 	336 	2799 	
NC_000913.3 	CDS 	3 	- 	931823 	932126 	
NC_000913.3 	CDS 	3 	- 	933947 	935555 	
NC_000913.3 	CDS 	3 	- 	942239 	942587 	
NC_000913.3 	CDS 	3 	- 	958205 	959492 	
NC_000913.3 	CDS 	3 	- 	962465 	963233 	
NC_000913.3 	CDS 	3 	- 	963287 	965363 	
NC_000913.3 	CDS 	3 	- 	967127 	967937 	
NC_000913.3 	CDS 	3 	- 	969758 	970361 	
NC_000913.3 	CDS 	3 	- 	972464 	973862 	
NC_000913.3 	CDS 	3 	- 	974072 	975473 	
NC_000913.3 	CDS 	3 	- 	975842 	976667 	
NC_000913.3 	CDS 	3 	- 	987083 	987467 	
NC_000913.3 	CDS 	3 	- 	988454 	989471 	
NC_000913.3 	CDS 	3 	- 	994316 	995666 	
NC_000913.3 	CDS 	3 	- 	996470 	998513 	
NC_000913.3 	CDS 	3 	- 	1011050 	1012118 	
NC_000913.3 	CDS 	3 	- 	1023254 	1023593 	
NC_000913.3 	CDS 	3 	- 	1024508 	1024967 	
NC_000913.3 	CDS 	3 	- 	1031435 	1031774 	
NC_000913.3 	CDS 	3 	- 	1033496 	1033850 	
NC_000913.3 	CDS 	3 	- 	1034174 	1034528 	
NC_000913.3 	CDS 	3 	- 	1038905 	1039574 	
NC_000913.3 	CDS 	3 	- 	1044092 	1045202 	
NC_000913.3 	CDS 	3 	- 	1047446 	1048214 	
NC_000913.3 	CDS 	3 	- 	1049327 	1050644 	
NC_000913.3 	CDS 	3 	- 	1051625 	1052471 	
NC_000913.3 	CDS 	3 	- 	1053539 	1054283 	
NC_000913.3 	CDS 	3 	- 	1054829 	1056572 	
NC_000913.3 	CDS 	3 	- 	1060847 	1061885 	
NC_000913.3 	CDS 	3 	- 	1062926 	1063922 	
NC_000913.3 	CDS 	3 	- 	1064099 	1064588 	
NC_000913.3 	CDS 	3 	- 	1064654 	1065932 	
NC_000913.3 	CDS 	3 	- 	1070333 	1072307 	
NC_000913.3 	CDS 	3 	- 	1080200 	1081031 	
NC_000913.3 	CDS 	3 	- 	1081433 	1081805 	
NC_000913.3 	CDS 	3 	- 	1089179 	1091573 	
NC_000913.3 	CDS 	3 	- 	1091582 	1093667 	
NC_000913.3 	CDS 	3 	- 	1094804 	1095140 	
NC_000913.3 	CDS 	3 	- 	1096808 	1097579 	
NC_000913.3 	CDS 	3 	- 	1105784 	1107137 	
NC_000913.3 	CDS 	3 	- 	1109213 	1110938 	
NC_000913.3 	CDS 	3 	- 	1119680 	1120220 	
NC_000913.3 	CDS 	3 	- 	1120949 	1122188 	
NC_000913.3 	CDS 	3 	- 	1123166 	1124255 	
NC_000913.3 	CDS 	3 	- 	1128014 	1129019 	
NC_000913.3 	CDS 	3 	- 	1131839 	1133066 	
NC_000913.3 	CDS 	3 	- 	1133951 	1134305 	
NC_000913.3 	CDS 	3 	- 	1150823 	1151387 	
NC_000913.3 	CDS 	3 	- 	1158389 	1158959 	
NC_000913.3 	CDS 	3 	- 	1164233 	1165046 	
NC_000913.3 	CDS 	3 	- 	1165934 	1166321 	
NC_000913.3 	CDS 	3 	- 	1170596 	1171508 	
NC_000913.3 	CDS 	3 	- 	1171799 	1174493 	
NC_000913.3 	CDS 	3 	- 	1190288 	1191110 	
NC_000913.3 	CDS 	3 	- 	1191419 	1191752 	
NC_000913.3 	CDS 	3 	- 	1193885 	1194200 	
NC_000913.3 	CDS 	3 	- 	1196423 	1196927 	
NC_000913.3 	CDS 	3 	- 	1197113 	1197548 	
NC_000913.3 	CDS 	3 	- 	1200623 	1201613 	
NC_000913.3 	CDS 	3 	- 	1202474 	1202948 	
NC_000913.3 	CDS 	3 	- 	1209188 	1209662 	
NC_000913.3 	CDS 	3 	- 	1210814 	1211633 	
NC_000913.3 	CDS 	3 	- 	1223504 	1223849 	
NC_000913.3 	CDS 	3 	- 	1228187 	1228850 	
NC_000913.3 	CDS 	3 	- 	1230572 	1231040 	
NC_000913.3 	CDS 	3 	- 	1239416 	1239788 	
NC_000913.3 	CDS 	3 	- 	1240565 	1241609 	
NC_000913.3 	CDS 	3 	- 	1243274 	1243868 	
NC_000913.3 	CDS 	3 	- 	1252880 	1253459 	
NC_000913.3 	CDS 	3 	- 	1260098 	1260476 	
NC_000913.3 	CDS 	3 	- 	1261655 	1262783 	
NC_000913.3 	CDS 	3 	- 	1264232 	1264871 	
NC_000913.3 	CDS 	3 	- 	1265468 	1266056 	
NC_000913.3 	CDS 	3 	- 	1267163 	1267955 	
NC_000913.3 	CDS 	3 	- 	1270616 	1271306 	
NC_000913.3 	CDS 	3 	- 	1287602 	1288532 	
NC_000913.3 	CDS 	3 	- 	1289600 	1289999 	
NC_000913.3 	CDS 	3 	- 	1291184 	1291847 	
NC_000913.3 	CDS 	3 	- 	1299632 	1300022 	
NC_000913.3 	CDS 	3 	- 	1302404 	1303187 	
NC_000913.3 	CDS 	3 	- 	1305158 	1306418 	
NC_000913.3 	CDS 	3 	- 	1308917 	1309883 	
NC_000913.3 	CDS 	3 	- 	1309898 	1311071 	
NC_000913.3 	CDS 	3 	- 	1312937 	1313414 	
NC_000913.3 	CDS 	3 	- 	1313630 	1313933 	
NC_000913.3 	CDS 	3 	- 	1316741 	1317590 	
NC_000913.3 	CDS 	3 	- 	1319147 	1319480 	
NC_000913.3 	CDS 	3 	- 	1328474 	1328876 	
NC_000913.3 	CDS 	3 	- 	1330415 	1332620 	
NC_000913.3 	CDS 	3 	- 	1332728 	1333613 	
NC_000913.3 	CDS 	3 	- 	1335119 	1335458 	
NC_000913.3 	CDS 	3 	- 	1338938 	1339388 	
NC_000913.3 	CDS 	3 	- 	1339727 	1340087 	
NC_000913.3 	CDS 	3 	- 	1340894 	1341398 	
NC_000913.3 	CDS 	3 	- 	1341737 	1342181 	
NC_000913.3 	CDS 	3 	- 	1366745 	1368080 	
NC_000913.3 	CDS 	3 	- 	1368095 	1368866 	
NC_000913.3 	CDS 	3 	- 	1374587 	1375526 	
NC_000913.3 	CDS 	3 	- 	1377980 	1379201 	
NC_000913.3 	CDS 	3 	- 	1379234 	1381529 	
NC_000913.3 	CDS 	3 	- 	1382003 	1383368 	
NC_000913.3 	CDS 	3 	- 	1395266 	1395578 	
NC_000913.3 	CDS 	3 	- 	1398338 	1399826 	
NC_000913.3 	CDS 	3 	- 	1407197 	1407512 	
NC_000913.3 	CDS 	3 	- 	1412006 	1412339 	
NC_000913.3 	CDS 	3 	- 	1414277 	1414922 	
NC_000913.3 	CDS 	3 	- 	1416287 	1416809 	
NC_000913.3 	CDS 	3 	- 	1417400 	1418162 	
NC_000913.3 	CDS 	3 	- 	1419323 	1419833 	
NC_000913.3 	CDS 	3 	- 	1425161 	1425926 	
NC_000913.3 	CDS 	3 	- 	1430213 	1430582 	
NC_000913.3 	CDS 	3 	- 	1436606 	1436996 	
NC_000913.3 	CDS 	3 	- 	1437521 	1438343 	
NC_000913.3 	CDS 	3 	- 	1439393 	1439714 	
NC_000913.3 	CDS 	3 	- 	1454795 	1455098 	
NC_000913.3 	CDS 	3 	- 	1457186 	1457840 	
NC_000913.3 	CDS 	3 	- 	1465646 	1466228 	
NC_000913.3 	CDS 	3 	- 	1468562 	1469141 	
NC_000913.3 	CDS 	3 	- 	1469441 	1469774 	
NC_000913.3 	CDS 	3 	- 	1471976 	1472369 	
NC_000913.3 	CDS 	3 	- 	1478171 	1478909 	
NC_000913.3 	CDS 	3 	- 	1492181 	1492676 	
NC_000913.3 	CDS 	3 	- 	1494386 	1494797 	
NC_000913.3 	CDS 	3 	- 	1495391 	1496510 	
NC_000913.3 	CDS 	3 	- 	1497488 	1498667 	
NC_000913.3 	CDS 	3 	- 	1501280 	1501676 	
NC_000913.3 	CDS 	3 	- 	1513631 	1515131 	
NC_000913.3 	CDS 	3 	- 	1516046 	1517417 	
NC_000913.3 	CDS 	3 	- 	1528175 	1528586 	
NC_000913.3 	CDS 	3 	- 	1536134 	1536524 	
NC_000913.3 	CDS 	3 	- 	1536926 	1537349 	
NC_000913.3 	CDS 	3 	- 	1551953 	1552412 	
NC_000913.3 	CDS 	3 	- 	1553687 	1554143 	
NC_000913.3 	CDS 	3 	- 	1556381 	1556726 	
NC_000913.3 	CDS 	3 	- 	1557110 	1557527 	
NC_000913.3 	CDS 	3 	- 	1560017 	1562009 	
NC_000913.3 	CDS 	3 	- 	1564196 	1565474 	
NC_000913.3 	CDS 	3 	- 	1567961 	1568981 	
NC_000913.3 	CDS 	3 	- 	1596641 	1597169 	
NC_000913.3 	CDS 	3 	- 	1597343 	1597757 	
NC_000913.3 	CDS 	3 	- 	1598504 	1599164 	
NC_000913.3 	CDS 	3 	- 	1600922 	1601237 	
NC_000913.3 	CDS 	3 	- 	1601285 	1601675 	
NC_000913.3 	CDS 	3 	- 	1602011 	1602806 	
NC_000913.3 	CDS 	3 	- 	1602830 	1603541 	
NC_000913.3 	CDS 	3 	- 	1605587 	1606469 	
NC_000913.3 	CDS 	3 	- 	1606478 	1607996 	
NC_000913.3 	CDS 	3 	- 	1612640 	1613129 	
NC_000913.3 	CDS 	3 	- 	1613687 	1614089 	
NC_000913.3 	CDS 	3 	- 	1621700 	1622063 	
NC_000913.3 	CDS 	3 	- 	1623053 	1623467 	
NC_000913.3 	CDS 	3 	- 	1625156 	1625489 	
NC_000913.3 	CDS 	3 	- 	1635866 	1637645 	
NC_000913.3 	CDS 	3 	- 	1638224 	1638533 	
NC_000913.3 	CDS 	3 	- 	1641803 	1642517 	
NC_000913.3 	CDS 	3 	- 	1645265 	1645691 	
NC_000913.3 	CDS 	3 	- 	1645907 	1646339 	
NC_000913.3 	CDS 	3 	- 	1651292 	1651718 	
NC_000913.3 	CDS 	3 	- 	1654757 	1655096 	
NC_000913.3 	CDS 	3 	- 	1659365 	1660889 	
NC_000913.3 	CDS 	3 	- 	1665638 	1667798 	
NC_000913.3 	CDS 	3 	- 	1671599 	1671914 	
NC_000913.3 	CDS 	3 	- 	1678538 	1678904 	
NC_000913.3 	CDS 	3 	- 	1682768 	1685657 	
NC_000913.3 	CDS 	3 	- 	1689191 	1691018 	
NC_000913.3 	CDS 	3 	- 	1694273 	1695572 	
NC_000913.3 	CDS 	3 	- 	1699085 	1700003 	
NC_000913.3 	CDS 	3 	- 	1700021 	1700417 	
NC_000913.3 	CDS 	3 	- 	1704605 	1704971 	
NC_000913.3 	CDS 	3 	- 	1705646 	1706054 	
NC_000913.3 	CDS 	3 	- 	1710794 	1711103 	
NC_000913.3 	CDS 	3 	- 	1712567 	1713038 	
NC_000913.3 	CDS 	3 	- 	1714916 	1715234 	
NC_000913.3 	CDS 	3 	- 	1717868 	1718651 	
NC_000913.3 	CDS 	3 	- 	1726652 	1727954 	
NC_000913.3 	CDS 	3 	- 	1730561 	1730897 	
NC_000913.3 	CDS 	3 	- 	1731986 	1733624 	
NC_000913.3 	CDS 	3 	- 	1733711 	1735010 	
NC_000913.3 	CDS 	3 	- 	1735622 	1735937 	
NC_000913.3 	CDS 	3 	- 	1736234 	1736906 	
NC_000913.3 	CDS 	3 	- 	1741304 	1742165 	
NC_000913.3 	CDS 	3 	- 	1742234 	1743689 	
NC_000913.3 	CDS 	3 	- 	1743710 	1745120 	
NC_000913.3 	CDS 	3 	- 	1745840 	1746734 	
NC_000913.3 	CDS 	3 	- 	1753340 	1754075 	
NC_000913.3 	CDS 	3 	- 	1762733 	1763084 	
NC_000913.3 	CDS 	3 	- 	1768832 	1769144 	
NC_000913.3 	CDS 	3 	- 	1769162 	1769873 	
NC_000913.3 	CDS 	3 	- 	1778357 	1778963 	
NC_000913.3 	CDS 	3 	- 	1780388 	1781186 	
NC_000913.3 	CDS 	3 	- 	1783757 	1784129 	
NC_000913.3 	CDS 	3 	- 	1784846 	1785200 	
NC_000913.3 	CDS 	3 	- 	1785956 	1786322 	
NC_000913.3 	CDS 	3 	- 	1790564 	1790915 	
NC_000913.3 	CDS 	3 	- 	1791902 	1792415 	
NC_000913.3 	CDS 	3 	- 	1795181 	1796891 	
NC_000913.3 	CDS 	3 	- 	1796900 	1797443 	
NC_000913.3 	CDS 	3 	- 	1797557 	1798022 	
NC_000913.3 	CDS 	3 	- 	1807628 	1807949 	
NC_000913.3 	CDS 	3 	- 	1816028 	1817162 	
NC_000913.3 	CDS 	3 	- 	1817306 	1817804 	
NC_000913.3 	CDS 	3 	- 	1819013 	1819514 	
NC_000913.3 	CDS 	3 	- 	1824149 	1824716 	
NC_000913.3 	CDS 	3 	- 	1843157 	1843562 	
NC_000913.3 	CDS 	3 	- 	1849265 	1849832 	
NC_000913.3 	CDS 	3 	- 	1854074 	1854644 	
NC_000913.3 	CDS 	3 	- 	1864838 	1865195 	
NC_000913.3 	CDS 	3 	- 	1867721 	1868051 	
NC_000913.3 	CDS 	3 	- 	1876499 	1878116 	
NC_000913.3 	CDS 	3 	- 	1886888 	1887365 	
NC_000913.3 	CDS 	3 	- 	1890944 	1891538 	
NC_000913.3 	CDS 	3 	- 	1891778 	1892183 	
NC_000913.3 	CDS 	3 	- 	1893857 	1895219 	
NC_000913.3 	CDS 	3 	- 	1900433 	1901573 	
NC_000913.3 	CDS 	3 	- 	1905641 	1906622 	
NC_000913.3 	CDS 	3 	- 	1919408 	1919768 	
NC_000913.3 	CDS 	3 	- 	1923170 	1923533 	
NC_000913.3 	CDS 	3 	- 	1926287 	1927214 	
NC_000913.3 	CDS 	3 	- 	1928888 	1929626 	
NC_000913.3 	CDS 	3 	- 	1932248 	1932899 	
NC_000913.3 	CDS 	3 	- 	1933082 	1933454 	
NC_000913.3 	CDS 	3 	- 	1934528 	1936328 	
NC_000913.3 	CDS 	3 	- 	1936343 	1937318 	
NC_000913.3 	CDS 	3 	- 	1938266 	1939172 	
NC_000913.3 	CDS 	3 	- 	1940654 	1941035 	
NC_000913.3 	CDS 	3 	- 	1942337 	1942640 	
NC_000913.3 	CDS 	3 	- 	1943165 	1943738 	
NC_000913.3 	CDS 	3 	- 	1943762 	1944299 	
NC_000913.3 	CDS 	3 	- 	1950599 	1951982 	
NC_000913.3 	CDS 	3 	- 	1952834 	1954184 	
NC_000913.3 	CDS 	3 	- 	1954244 	1954583 	
NC_000913.3 	CDS 	3 	- 	1966964 	1967837 	
NC_000913.3 	CDS 	3 	- 	1975112 	1975430 	
NC_000913.3 	CDS 	3 	- 	1977509 	1978160 	
NC_000913.3 	CDS 	3 	- 	1981766 	1982090 	
NC_000913.3 	CDS 	3 	- 	1982717 	1984568 	
NC_000913.3 	CDS 	3 	- 	1985294 	1986578 	
NC_000913.3 	CDS 	3 	- 	1986719 	1987496 	
NC_000913.3 	CDS 	3 	- 	1989365 	1994327 	
NC_000913.3 	CDS 	3 	- 	1994327 	1996640 	
NC_000913.3 	CDS 	3 	- 	1997369 	1998524 	
NC_000913.3 	CDS 	3 	- 	2001107 	2002352 	
NC_000913.3 	CDS 	3 	- 	2003000 	2004179 	
NC_000913.3 	CDS 	3 	- 	2004269 	2005769 	
NC_000913.3 	CDS 	3 	- 	2009117 	2010695 	
NC_000913.3 	CDS 	3 	- 	2012714 	2014958 	
NC_000913.3 	CDS 	3 	- 	2018654 	2018972 	
NC_000913.3 	CDS 	3 	- 	2021492 	2022782 	
NC_000913.3 	CDS 	3 	- 	2023703 	2024036 	
NC_000913.3 	CDS 	3 	- 	2028713 	2029166 	
NC_000913.3 	CDS 	3 	- 	2033507 	2033921 	
NC_000913.3 	CDS 	3 	- 	2041892 	2042771 	
NC_000913.3 	CDS 	3 	- 	2044034 	2044748 	
NC_000913.3 	CDS 	3 	- 	2056127 	2058107 	
NC_000913.3 	CDS 	3 	- 	2058875 	2059919 	
NC_000913.3 	CDS 	3 	- 	2065847 	2066183 	
NC_000913.3 	CDS 	3 	- 	2066195 	2066675 	
NC_000913.3 	CDS 	3 	- 	2067347 	2068151 	
NC_000913.3 	CDS 	3 	- 	2072141 	2073329 	
NC_000913.3 	CDS 	3 	- 	2073545 	2074772 	
NC_000913.3 	CDS 	3 	- 	2088197 	2088539 	
NC_000913.3 	CDS 	3 	- 	2089514 	2089940 	
NC_000913.3 	CDS 	3 	- 	2091107 	2092007 	
NC_000913.3 	CDS 	3 	- 	2097029 	2097821 	
NC_000913.3 	CDS 	3 	- 	2098124 	2099141 	
NC_000913.3 	CDS 	3 	- 	2101991 	2102981 	
NC_000913.3 	CDS 	3 	- 	2104415 	2105267 	
NC_000913.3 	CDS 	3 	- 	2119160 	2120060 	
NC_000913.3 	CDS 	3 	- 	2128946 	2130185 	
NC_000913.3 	CDS 	3 	- 	2133410 	2133737 	
NC_000913.3 	CDS 	3 	- 	2133758 	2135006 	
NC_000913.3 	CDS 	3 	- 	2142266 	2142686 	
NC_000913.3 	CDS 	3 	- 	2143967 	2144486 	
NC_000913.3 	CDS 	3 	- 	2148398 	2149649 	
NC_000913.3 	CDS 	3 	- 	2152484 	2153630 	
NC_000913.3 	CDS 	3 	- 	2158421 	2159477 	
NC_000913.3 	CDS 	3 	- 	2168777 	2169266 	
NC_000913.3 	CDS 	3 	- 	2169416 	2170109 	
NC_000913.3 	CDS 	3 	- 	2182493 	2184638 	
NC_000913.3 	CDS 	3 	- 	2186006 	2186570 	
NC_000913.3 	CDS 	3 	- 	2186651 	2188388 	
NC_000913.3 	CDS 	3 	- 	2188400 	2189297 	
NC_000913.3 	CDS 	3 	- 	2190068 	2190581 	
NC_000913.3 	CDS 	3 	- 	2192879 	2194145 	
NC_000913.3 	CDS 	3 	- 	2196092 	2196902 	
NC_000913.3 	CDS 	3 	- 	2206016 	2206829 	
NC_000913.3 	CDS 	3 	- 	2207642 	2208641 	
NC_000913.3 	CDS 	3 	- 	2208710 	2209979 	
NC_000913.3 	CDS 	3 	- 	2213861 	2214644 	
NC_000913.3 	CDS 	3 	- 	2215736 	2216423 	
NC_000913.3 	CDS 	3 	- 	2217143 	2217917 	
NC_000913.3 	CDS 	3 	- 	2219219 	2219585 	
NC_000913.3 	CDS 	3 	- 	2227109 	2228015 	
NC_000913.3 	CDS 	3 	- 	2229545 	2230214 	
NC_000913.3 	CDS 	3 	- 	2235011 	2235950 	
NC_000913.3 	CDS 	3 	- 	2236580 	2237024 	
NC_000913.3 	CDS 	3 	- 	2237039 	2237702 	
NC_000913.3 	CDS 	3 	- 	2237795 	2239598 	
NC_000913.3 	CDS 	3 	- 	2243549 	2244044 	
NC_000913.3 	CDS 	3 	- 	2245202 	2245745 	
NC_000913.3 	CDS 	3 	- 	2246606 	2248448 	
NC_000913.3 	CDS 	3 	- 	2255930 	2257658 	
NC_000913.3 	CDS 	3 	- 	2260109 	2260571 	
NC_000913.3 	CDS 	3 	- 	2260625 	2260931 	
NC_000913.3 	CDS 	3 	- 	2261636 	2262305 	
NC_000913.3 	CDS 	3 	- 	2264060 	2264819 	
NC_000913.3 	CDS 	3 	- 	2266649 	2268005 	
NC_000913.3 	CDS 	3 	- 	2277377 	2277920 	
NC_000913.3 	CDS 	3 	- 	2278019 	2279222 	
NC_000913.3 	CDS 	3 	- 	2279441 	2280224 	
NC_000913.3 	CDS 	3 	- 	2282807 	2283611 	
NC_000913.3 	CDS 	3 	- 	2289278 	2290637 	
NC_000913.3 	CDS 	3 	- 	2297483 	2301236 	
NC_000913.3 	CDS 	3 	- 	2302232 	2304860 	
NC_000913.3 	CDS 	3 	- 	2306693 	2307317 	
NC_000913.3 	CDS 	3 	- 	2313509 	2314286 	
NC_000913.3 	CDS 	3 	- 	2317943 	2318273 	
NC_000913.3 	CDS 	3 	- 	2344628 	2345291 	
NC_000913.3 	CDS 	3 	- 	2346272 	2346752 	
NC_000913.3 	CDS 	3 	- 	2349242 	2350295 	
NC_000913.3 	CDS 	3 	- 	2352929 	2355263 	
NC_000913.3 	CDS 	3 	- 	2357705 	2358713 	
NC_000913.3 	CDS 	3 	- 	2358737 	2359151 	
NC_000913.3 	CDS 	3 	- 	2361059 	2361443 	
NC_000913.3 	CDS 	3 	- 	2379287 	2380226 	
NC_000913.3 	CDS 	3 	- 	2382356 	2383298 	
NC_000913.3 	CDS 	3 	- 	2386466 	2387408 	
NC_000913.3 	CDS 	3 	- 	2387507 	2388758 	
NC_000913.3 	CDS 	3 	- 	2390474 	2390852 	
NC_000913.3 	CDS 	3 	- 	2392034 	2392916 	
NC_000913.3 	CDS 	3 	- 	2393120 	2394590 	
NC_000913.3 	CDS 	3 	- 	2398685 	2399843 	
NC_000913.3 	CDS 	3 	- 	2399984 	2401025 	
NC_000913.3 	CDS 	3 	- 	2401304 	2402303 	
NC_000913.3 	CDS 	3 	- 	2402363 	2403884 	
NC_000913.3 	CDS 	3 	- 	2403899 	2404910 	
NC_000913.3 	CDS 	3 	- 	2411267 	2412215 	
NC_000913.3 	CDS 	3 	- 	2413133 	2414330 	
NC_000913.3 	CDS 	3 	- 	2424245 	2425172 	
NC_000913.3 	CDS 	3 	- 	2427008 	2428694 	
NC_000913.3 	CDS 	3 	- 	2429456 	2429927 	
NC_000913.3 	CDS 	3 	- 	2436086 	2436488 	
NC_000913.3 	CDS 	3 	- 	2436734 	2437040 	
NC_000913.3 	CDS 	3 	- 	2439164 	2439548 	
NC_000913.3 	CDS 	3 	- 	2441372 	2441762 	
NC_000913.3 	CDS 	3 	- 	2449430 	2449973 	
NC_000913.3 	CDS 	3 	- 	2456351 	2457140 	
NC_000913.3 	CDS 	3 	- 	2457233 	2457542 	
NC_000913.3 	CDS 	3 	- 	2457992 	2458820 	
NC_000913.3 	CDS 	3 	- 	2458871 	2459618 	
NC_000913.3 	CDS 	3 	- 	2460935 	2461403 	
NC_000913.3 	CDS 	3 	- 	2464442 	2465303 	
NC_000913.3 	CDS 	3 	- 	2468405 	2468732 	
NC_000913.3 	CDS 	3 	- 	2471513 	2471960 	
NC_000913.3 	CDS 	3 	- 	2473286 	2473664 	
NC_000913.3 	CDS 	3 	- 	2489261 	2489942 	
NC_000913.3 	CDS 	3 	- 	2494112 	2494961 	
NC_000913.3 	CDS 	3 	- 	2499437 	2500019 	
NC_000913.3 	CDS 	3 	- 	2500040 	2501894 	
NC_000913.3 	CDS 	3 	- 	2502752 	2503184 	
NC_000913.3 	CDS 	3 	- 	2505554 	2505998 	
NC_000913.3 	CDS 	3 	- 	2509097 	2509586 	
NC_000913.3 	CDS 	3 	- 	2510774 	2511992 	
NC_000913.3 	CDS 	3 	- 	2515427 	2515910 	
NC_000913.3 	CDS 	3 	- 	2518673 	2520044 	
NC_000913.3 	CDS 	3 	- 	2520098 	2521493 	
NC_000913.3 	CDS 	3 	- 	2523248 	2524529 	
NC_000913.3 	CDS 	3 	- 	2525756 	2527151 	
NC_000913.3 	CDS 	3 	- 	2527325 	2528219 	
NC_000913.3 	CDS 	3 	- 	2528783 	2529677 	
NC_000913.3 	CDS 	3 	- 	2532068 	2533316 	
NC_000913.3 	CDS 	3 	- 	2534426 	2535593 	
NC_000913.3 	CDS 	3 	- 	2536568 	2537159 	
NC_000913.3 	CDS 	3 	- 	2538263 	2538737 	
NC_000913.3 	CDS 	3 	- 	2540384 	2541791 	
NC_000913.3 	CDS 	3 	- 	2542367 	2542703 	
NC_000913.3 	CDS 	3 	- 	2543315 	2544332 	
NC_000913.3 	CDS 	3 	- 	2567708 	2568632 	
NC_000913.3 	CDS 	3 	- 	2569382 	2569727 	
NC_000913.3 	CDS 	3 	- 	2570654 	2571056 	
NC_000913.3 	CDS 	3 	- 	2577185 	2578265 	
NC_000913.3 	CDS 	3 	- 	2588324 	2589029 	
NC_000913.3 	CDS 	3 	- 	2593355 	2593682 	
NC_000913.3 	CDS 	3 	- 	2601791 	2602100 	
NC_000913.3 	CDS 	3 	- 	2602718 	2603501 	
NC_000913.3 	CDS 	3 	- 	2610734 	2611205 	
NC_000913.3 	CDS 	3 	- 	2613653 	2615330 	
NC_000913.3 	CDS 	3 	- 	2615765 	2616074 	
NC_000913.3 	CDS 	3 	- 	2616863 	2617178 	
NC_000913.3 	CDS 	3 	- 	2623004 	2623448 	
NC_000913.3 	CDS 	3 	- 	2625500 	2626088 	
NC_000913.3 	CDS 	3 	- 	2628638 	2628953 	
NC_000913.3 	CDS 	3 	- 	2629301 	2629652 	
NC_000913.3 	CDS 	3 	- 	2638046 	2639543 	
NC_000913.3 	CDS 	3 	- 	2643173 	2643842 	
NC_000913.3 	CDS 	3 	- 	2644820 	2645543 	
NC_000913.3 	CDS 	3 	- 	2646449 	2646950 	
NC_000913.3 	CDS 	3 	- 	2654318 	2654654 	
NC_000913.3 	CDS 	3 	- 	2655473 	2656514 	
NC_000913.3 	CDS 	3 	- 	2656538 	2658098 	
NC_000913.3 	CDS 	3 	- 	2659208 	2660066 	
NC_000913.3 	CDS 	3 	- 	2662631 	2663135 	
NC_000913.3 	CDS 	3 	- 	2665397 	2666324 	
NC_000913.3 	CDS 	3 	- 	2668313 	2668817 	
NC_000913.3 	CDS 	3 	- 	2668961 	2670623 	
NC_000913.3 	CDS 	3 	- 	2670668 	2672270 	
NC_000913.3 	CDS 	3 	- 	2672288 	2673149 	
NC_000913.3 	CDS 	3 	- 	2676602 	2678681 	
NC_000913.3 	CDS 	3 	- 	2680040 	2681420 	
NC_000913.3 	CDS 	3 	- 	2682386 	2683133 	
NC_000913.3 	CDS 	3 	- 	2683520 	2684621 	
NC_000913.3 	CDS 	3 	- 	2684645 	2687075 	
NC_000913.3 	CDS 	3 	- 	2687834 	2688170 	
NC_000913.3 	CDS 	3 	- 	2693501 	2694242 	
NC_000913.3 	CDS 	3 	- 	2695763 	2696288 	
NC_000913.3 	CDS 	3 	- 	2699015 	2700002 	
NC_000913.3 	CDS 	3 	- 	2700080 	2701340 	
NC_000913.3 	CDS 	3 	- 	2711945 	2712605 	
NC_000913.3 	CDS 	3 	- 	2718683 	2719340 	
NC_000913.3 	CDS 	3 	- 	2731553 	2732345 	
NC_000913.3 	CDS 	3 	- 	2734592 	2735402 	
NC_000913.3 	CDS 	3 	- 	2735435 	2735978 	
NC_000913.3 	CDS 	3 	- 	2740067 	2741624 	
NC_000913.3 	CDS 	3 	- 	2757770 	2758154 	
NC_000913.3 	CDS 	3 	- 	2758775 	2759159 	
NC_000913.3 	CDS 	3 	- 	2759282 	2759663 	
NC_000913.3 	CDS 	3 	- 	2759843 	2760767 	
NC_000913.3 	CDS 	3 	- 	2761010 	2761532 	
NC_000913.3 	CDS 	3 	- 	2776016 	2776871 	
NC_000913.3 	CDS 	3 	- 	2779223 	2779637 	
NC_000913.3 	CDS 	3 	- 	2786834 	2787557 	
NC_000913.3 	CDS 	3 	- 	2791463 	2792024 	
NC_000913.3 	CDS 	3 	- 	2792213 	2792531 	
NC_000913.3 	CDS 	3 	- 	2793638 	2794688 	
NC_000913.3 	CDS 	3 	- 	2807171 	2807486 	
NC_000913.3 	CDS 	3 	- 	2809670 	2810891 	
NC_000913.3 	CDS 	3 	- 	2813393 	2814737 	
NC_000913.3 	CDS 	3 	- 	2816027 	2816513 	
NC_000913.3 	CDS 	3 	- 	2819396 	2819735 	
NC_000913.3 	CDS 	3 	- 	2821847 	2822198 	
NC_000913.3 	CDS 	3 	- 	2823152 	2824505 	
NC_000913.3 	CDS 	3 	- 	2824517 	2825267 	
NC_000913.3 	CDS 	3 	- 	2825930 	2826245 	
NC_000913.3 	CDS 	3 	- 	2832419 	2832956 	
NC_000913.3 	CDS 	3 	- 	2834741 	2835218 	
NC_000913.3 	CDS 	3 	- 	2835569 	2836328 	
NC_000913.3 	CDS 	3 	- 	2839082 	2841011 	
NC_000913.3 	CDS 	3 	- 	2841215 	2841557 	
NC_000913.3 	CDS 	3 	- 	2843708 	2846096 	
NC_000913.3 	CDS 	3 	- 	2848094 	2848844 	
NC_000913.3 	CDS 	3 	- 	2860124 	2860574 	
